rt,trial_type,trial_index,trial_number,time_elapsed,random_id,figure,difficulty,text_response,word_count,file_name,participant_id,image_description,participant_gender,participant_major,participant_is_group_member,stimulus_complexity
81179,survey-text,21,18,920663,pdo26h1hbg4,stimuli/107.jpg,hard,This shape looks similar to a person wearing a cap (like graduation) with their mouth open and the person looking to the left. They have what looks like hair on the right side of their head.,36,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pdo26h1hbg4_1772138271446.csv,manatee,This shape looks similar to a person wearing a cap (like graduation) with their mouth open and the person looking to the left. They have what looks like hair on the right side of their head. ,Female,"Cognitive Science, Cognitive and Behavior Neuroscience",FALSE,107
65898,survey-text,22,19,986562,pdo26h1hbg4,stimuli/27.jpg,easy,"This shape has 8 sides, it looks similar to New York state on the right hand side.",17,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pdo26h1hbg4_1772138271446.csv,manatee,"This shape has 8 sides, it looks similar to New York state on the right hand side. ",Female,"Cognitive Science, Cognitive and Behavior Neuroscience",FALSE,27
8450,survey-text,23,20,995013,pdo26h1hbg4,stimuli/3.jpg,easy,This is a triangle with three sides.,7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pdo26h1hbg4_1772138271446.csv,manatee,This is a triangle with three sides.,Female,"Cognitive Science, Cognitive and Behavior Neuroscience",FALSE,3
100728,survey-text,4,1,157275,pg7dc6gorgt,stimuli/131.jpg,hard,this looks like a bird that is looking back at it's tail or it is the Sonic(The cartoon character).,19,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,this looks like a bird that is looking back at it's tail or it is the Sonic(The cartoon character).,Male,Cognitive Science (ML),FALSE,131
60853,survey-text,5,2,218132,pg7dc6gorgt,stimuli/59.jpg,medium,It looks like a comb with three three stripes,9,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,It looks like a comb with three three stripes,Male,Cognitive Science (ML),FALSE,59
18543,survey-text,6,3,236678,pg7dc6gorgt,stimuli/43.jpg,easy,"looks like a chicken wing
",5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,"looks like a chicken wing
",Male,Cognitive Science (ML),FALSE,43
39968,survey-text,7,4,276650,pg7dc6gorgt,stimuli/107.jpg,hard,this looks like a floor plan for a building,9,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,this looks like a floor plan for a building,Male,Cognitive Science (ML),FALSE,107
49368,survey-text,8,5,326022,pg7dc6gorgt,stimuli/147.jpg,hard,this looks like a person waving or a stone with many strikes and sharp,14,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,this looks like a person waving or a stone with many strikes and sharp,Male,Cognitive Science (ML),FALSE,147
82480,survey-text,9,6,408508,pg7dc6gorgt,stimuli/91.jpg,medium,this is a polygon with a tail,7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,this is a polygon with a tail,Male,Cognitive Science (ML),FALSE,91
6555,survey-text,10,7,415068,pg7dc6gorgt,stimuli/75.jpg,medium,this looks like a bird,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,this looks like a bird,Male,Cognitive Science (ML),FALSE,75
14468,survey-text,11,8,429538,pg7dc6gorgt,stimuli/67.jpg,medium,this is a square with a fin,7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,this is a square with a fin,Male,Cognitive Science (ML),FALSE,67
52726,survey-text,12,9,482267,pg7dc6gorgt,stimuli/99.jpg,medium,this is a polygon with many strange protrusion,8,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,this is a polygon with many strange protrusion,Male,Cognitive Science (ML),FALSE,99
26265,survey-text,13,10,508535,pg7dc6gorgt,stimuli/123.jpg,hard,this is another polygon with a shark spike and many strange protrusion,12,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,this is another polygon with a shark spike and many strange protrusion,Male,Cognitive Science (ML),FALSE,123
16895,survey-text,14,11,525432,pg7dc6gorgt,stimuli/139.jpg,hard,this is a polygon with many weird protrusion,8,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,this is a polygon with many weird protrusion,Male,Cognitive Science (ML),FALSE,139
26826,survey-text,15,12,552260,pg7dc6gorgt,stimuli/83.jpg,medium,"This looks like a cow horns
",6,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,"This looks like a cow horns
",Male,Cognitive Science (ML),FALSE,83
16704,survey-text,16,13,568965,pg7dc6gorgt,stimuli/19.jpg,easy,this looks like the tail of Pikachu,7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,this looks like the tail of Pikachu,Male,Cognitive Science (ML),FALSE,19
57890,survey-text,17,14,626858,pg7dc6gorgt,stimuli/51.jpg,easy,this is a polygon with a two sharp peak and horns,11,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,this is a polygon with a two sharp peak and horns,Male,Cognitive Science (ML),FALSE,51
5294,survey-text,18,15,632155,pg7dc6gorgt,stimuli/3.jpg,easy,triangle,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,triangle,Male,Cognitive Science (ML),FALSE,3
7162,survey-text,19,16,639319,pg7dc6gorgt,stimuli/115.jpg,hard,polygon with a triangle,4,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,polygon with a triangle,Male,Cognitive Science (ML),FALSE,115
19038,survey-text,20,17,658360,pg7dc6gorgt,stimuli/27.jpg,easy,octagon,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,octagon,Male,Cognitive Science (ML),FALSE,27
11054,survey-text,21,18,669416,pg7dc6gorgt,stimuli/11.jpg,easy,pentagon,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,pentagon,Male,Cognitive Science (ML),FALSE,11
8197,survey-text,22,19,677615,pg7dc6gorgt,stimuli/35.jpg,easy,almost a square,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,almost a square,Male,Cognitive Science (ML),FALSE,35
13795,survey-text,23,20,691413,pg7dc6gorgt,stimuli/155.jpg,hard,polygon with many weird shapes,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg7dc6gorgt_1772138376763.csv,cub,polygon with many weird shapes,Male,Cognitive Science (ML),FALSE,155
9785,survey-text,4,1,17050,pg9c1vrt9z9,stimuli/98.jpg,medium,j,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,j,Female,CBN,FALSE,98
2581,survey-text,5,2,19634,pg9c1vrt9z9,stimuli/18.jpg,easy,o,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,o,Female,CBN,FALSE,18
2896,survey-text,6,3,22534,pg9c1vrt9z9,stimuli/90.jpg,medium,j,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,j,Female,CBN,FALSE,90
7113,survey-text,7,4,29650,pg9c1vrt9z9,stimuli/138.jpg,hard,?,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,?,Female,CBN,FALSE,138
2496,survey-text,8,5,32150,pg9c1vrt9z9,stimuli/42.jpg,easy,?,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,?,Female,CBN,FALSE,42
7399,survey-text,9,6,39551,pg9c1vrt9z9,stimuli/146.jpg,hard,peppa pig,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,peppa pig,Female,CBN,FALSE,146
3429,survey-text,10,7,42984,pg9c1vrt9z9,stimuli/34.jpg,easy,mountain,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,mountain,Female,CBN,FALSE,34
4697,survey-text,11,8,47683,pg9c1vrt9z9,stimuli/2.jpg,easy,triangle,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,triangle,Female,CBN,FALSE,2
4864,survey-text,12,9,52550,pg9c1vrt9z9,stimuli/82.jpg,medium,rock,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,rock,Female,CBN,FALSE,82
6047,survey-text,13,10,58600,pg9c1vrt9z9,stimuli/26.jpg,easy,triangle,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,triangle,Female,CBN,FALSE,26
6647,survey-text,14,11,65249,pg9c1vrt9z9,stimuli/74.jpg,medium,mount,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,mount,Female,CBN,FALSE,74
8580,survey-text,15,12,73833,pg9c1vrt9z9,stimuli/58.jpg,medium,whale,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,whale,Female,CBN,FALSE,58
3697,survey-text,16,13,77533,pg9c1vrt9z9,stimuli/130.jpg,hard,bat,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,bat,Female,CBN,FALSE,130
4331,survey-text,17,14,81866,pg9c1vrt9z9,stimuli/106.jpg,medium,cat,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,cat,Female,CBN,FALSE,106
30914,survey-text,18,15,112782,pg9c1vrt9z9,stimuli/10.jpg,easy,quadrilateral,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,quadrilateral,Female,CBN,FALSE,10
5514,survey-text,19,16,118299,pg9c1vrt9z9,stimuli/122.jpg,hard,goast,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,goast,Female,CBN,FALSE,122
5514,survey-text,20,17,123815,pg9c1vrt9z9,stimuli/154.jpg,hard,monster,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,monster,Female,CBN,FALSE,154
3598,survey-text,21,18,127416,pg9c1vrt9z9,stimuli/50.jpg,easy,whale,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,whale,Female,CBN,FALSE,50
4115,survey-text,22,19,131533,pg9c1vrt9z9,stimuli/66.jpg,medium,bird,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,bird,Female,CBN,FALSE,66
8730,survey-text,23,20,140265,pg9c1vrt9z9,stimuli/114.jpg,hard,pokemon,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pg9c1vrt9z9_1772141510947.csv,owl,pokemon,Female,CBN,FALSE,114
5199,survey-text,4,1,18618,pgfdal26d32,stimuli/127.jpg,hard,pointy,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,pointy,Female,neuroscience,FALSE,127
13713,survey-text,5,2,32333,pgfdal26d32,stimuli/15.jpg,easy,flipped slanted house,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,flipped slanted house,Female,neuroscience,FALSE,15
13822,survey-text,6,3,46158,pgfdal26d32,stimuli/111.jpg,hard,squared leaf,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot, squared leaf,Female,neuroscience,FALSE,111
12840,survey-text,7,4,59000,pgfdal26d32,stimuli/39.jpg,easy,squared a,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,squared a,Female,neuroscience,FALSE,39
12681,survey-text,8,5,71683,pgfdal26d32,stimuli/143.jpg,hard,pointy legs,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,pointy legs ,Female,neuroscience,FALSE,143
12495,survey-text,9,6,84179,pgfdal26d32,stimuli/103.jpg,medium,every shape combined,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,every shape combined,Female,neuroscience,FALSE,103
8017,survey-text,10,7,92198,pgfdal26d32,stimuli/7.jpg,easy,wannabe rectangle,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,wannabe rectangle,Female,neuroscience,FALSE,7
20397,survey-text,11,8,112595,pgfdal26d32,stimuli/79.jpg,medium,pharaoh's crown but make it pointy,6,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,pharaoh's crown but make it pointy,Female,neuroscience,FALSE,79
17979,survey-text,12,9,130576,pgfdal26d32,stimuli/95.jpg,medium,cat peeking through,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,cat peeking through ,Female,neuroscience,FALSE,95
18696,survey-text,13,10,149275,pgfdal26d32,stimuli/31.jpg,easy,stabbed half square,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,stabbed half square,Female,neuroscience,FALSE,31
29296,survey-text,14,11,178573,pgfdal26d32,stimuli/151.jpg,hard,fox wearing a scarf blowing in the wind,8,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,fox wearing a scarf blowing in the wind,Female,neuroscience,FALSE,151
11864,survey-text,15,12,190439,pgfdal26d32,stimuli/23.jpg,easy,squared beat with a bat,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,squared beat with a bat,Female,neuroscience,FALSE,23
46947,survey-text,16,13,237386,pgfdal26d32,stimuli/47.jpg,easy,looks like washington state,4,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,looks like washington state,Female,neuroscience,FALSE,47
8481,survey-text,17,14,245869,pgfdal26d32,stimuli/159.jpg,hard,phoenix rebirth,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,phoenix rebirth,Female,neuroscience,FALSE,159
10331,survey-text,18,15,256202,pgfdal26d32,stimuli/119.jpg,hard,mordacai,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,mordacai ,Female,neuroscience,FALSE,119
10197,survey-text,19,16,266401,pgfdal26d32,stimuli/63.jpg,medium,squaredified crab,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,squaredified crab,Female,neuroscience,FALSE,63
29180,survey-text,20,17,295584,pgfdal26d32,stimuli/87.jpg,medium,rectangle and triangle had a child,6,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,rectangle and triangle had a child,Female,neuroscience,FALSE,87
23280,survey-text,21,18,318866,pgfdal26d32,stimuli/55.jpg,medium,mountiains but one is the black sheep,7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pgfdal26d32_1772139984561.csv,parrot,mountiains but one is the black sheep,Female,neuroscience,FALSE,55
